timestamp,visitorid,event,itemid,transactionid
1433269466270,1338131,view,66753,
1433268228203,342107,view,298499,
1433266647179,1364162,view,132019,
1433269059862,864805,view,292059,
1433268470965,1153412,view,353205,
1433268685589,948729,view,106786,
1433267444142,661293,view,121763,
1433266899661,1401969,view,219352,
1433268051638,991804,view,23774,
1433268748780,1240838,view,69333,
1433267834701,1257958,view,158820,
1433268395041,618300,view,91105,
1433267049335,491909,view,3386,
1433269880417,543742,view,219272,
1433268055602,77041,view,405463,
1433268065583,859836,view,126332,
1433268152089,1186074,view,103763,
1433266546379,18275,view,119679,
1433268053410,425206,view,406620,
1433268652672,1336835,view,213580,
1433269996459,696546,view,112451,
1433267412973,282985,view,416769,
1433267412973,282985,view,60376,
1433267934056,172329,view,338788,
1433269442757,196128,view,347810,
1433268966034,574833,view,142614,
1433269209860,213145,view,387373,
1433269589907,1336835,view,329643,
1433266329229,1337430,view,4061,
1433269653056,902913,view,276245,
1433268673271,990818,view,380493,
1433268559280,213145,view,254725,
1433268877044,474100,view,366618,
1433269556508,1377698,view,131298,
1433266594862,1156821,view,305536,
1433269749488,919813,view,48173,
1433269732821,954412,view,453225,
1433269311884,622568,view,403615,
1433269204269,678457,view,10880,
1433268172777,1258208,view,322737,
1433267165755,920059,view,401523,
1433268543296,739581,view,417342,
1433268918616,408867,view,129960,
1433268280674,1364162,view,289360,
1433269056327,707189,view,247755,
1433268497697,892211,view,352153,
1433268136678,1240838,view,52466,
1433266593749,458766,view,433606,
1433268675541,407126,view,74592,
1433268010885,856874,view,132418,
1433267958986,501182,view,336437,
1433269076174,809842,view,233298,
1433268794029,864805,view,465763,
1433266608503,968657,view,244935,
1433269682196,638482,view,92271,
1433268921817,621527,view,183178,
1433267164963,1372894,view,466695,
1433269881534,1187918,view,207553,
1433268011117,116906,view,268956,
1433266772553,912310,view,165302,
1433267164769,815627,view,184965,
1433267536814,207669,view,101620,
1433266340143,66956,view,151716,
1433269077722,707189,view,262186,
1433268253519,1342284,view,175090,
1433268521994,759936,view,171556,
1433269465114,516482,view,108348,
1433267909190,863632,view,352899,
1433269316567,1336835,view,104204,
1433269378358,101161,view,199975,
1433269260652,53624,view,419940,
1433269197964,1320634,view,281480,
1433266772996,1201105,view,186847,
1433269951232,508147,view,398345,
1433267988273,42098,view,259571,
1433269268934,37765,view,51474,
1433268013634,9240,view,382751,
1433268418469,1200186,view,378480,
1433267898898,1165737,view,147709,
1433267957251,898023,view,336994,
1433267162217,1173605,view,321861,
1433266494732,250629,view,444593,
1433268841189,1284779,view,322247,
1433269841716,1208544,view,136035,
1433267342252,354349,view,109044,
1433269453094,313347,view,407518,
1433267772466,1052890,view,20740,
1433267523919,258488,view,199002,
1433267262884,1242852,view,262691,
1433267100979,163561,view,463280,
1433268222709,1077982,view,462070,
1433266455961,818665,view,228085,
1433266920523,446547,view,53630,
1433268317330,229481,view,153284,
1433268769944,1132489,view,323660,
1433269281298,769637,view,360213,
1433267969240,316850,addtocart,312728,
1433266863603,213145,transaction,44845,14028.0
1433269324557,122420,view,140184,
1433269581945,938718,view,332629,
1433267590558,898023,view,251415,
1433269148156,744947,view,279816,
1433269434926,277336,view,281270,
1433269216988,391111,view,171505,
1433267749046,750934,view,46924,
1433267898151,1029722,view,452098,
1433269435000,547559,view,78606,
1433268132985,257832,view,231542,
1433266893358,771946,view,120263,
1433267221044,917504,view,188663,
1433268416135,308437,transaction,436938,7892.0
1433269887253,509750,view,339638,
1433268186917,409438,view,317266,
1433268083128,396107,view,14425,
1433267913196,931389,view,307913,
1433268524022,407126,view,313608,
1433269041024,1010458,view,199484,
1433267171382,1176024,view,266620,
1433268924671,444419,view,264215,
1433266352675,138131,view,161911,
1433268363155,532046,view,123175,
1433268724326,1010256,view,358485,
1433268456337,985658,view,119283,
1433267512792,369869,view,387633,
1433268290876,1357933,view,254725,
1433266518071,1294664,view,184973,
1433267745416,898023,view,116394,
1433267332202,354349,view,109044,
1433268688596,1358974,view,138339,
1433267300790,842636,view,121680,
1433266302623,159304,view,461702,
1433267877266,518659,view,186801,
1433269606482,196128,view,390152,
1433269606482,662982,view,88700,
1433267351021,1124553,view,283426,
1433267507712,1038176,view,257938,
1433269254442,615963,view,366344,
1433267776780,592348,view,199348,
1433269775953,344859,view,141328,
1433268781808,407126,view,125281,
1433268942828,874564,view,339256,
1433266542191,818534,view,100042,
1433269573887,1343375,view,69533,
1433267822395,638482,view,186801,
1433266963747,120521,view,147587,
1433266435666,480771,view,255546,
1433266485287,41623,view,213365,
1433268364093,49386,view,62746,
1433267741715,518659,view,186801,
1433266986623,771946,addtocart,368025,
1433268115883,731548,view,313408,
1433269702600,33309,view,13520,
1433267822525,535116,view,321783,
1433268130885,727096,view,6432,
1433266398926,138131,addtocart,161911,
1433267380819,341742,view,236109,
1433269178287,829025,view,6699,
1433268096625,346219,view,37945,
1433269934055,876086,view,379864,
1433268267638,90182,view,93507,
1433269419130,139064,addtocart,267010,
1433269573542,948694,view,360825,
1433269671604,902913,view,174208,
1433269460020,916635,view,140725,
1433266624985,169835,view,429481,
1433267872327,1240838,view,430546,
1433267808678,286616,view,189764,
1433268300842,1260997,view,197701,
1433269579928,112188,view,46753,
1433268316847,578705,view,166154,
1433267614648,1313381,view,393336,
1433266423626,622140,view,224077,
1433268920035,1324848,view,175763,
1433267844168,1257958,view,77230,
1433267980826,42098,view,271801,
1433269854068,155879,view,155050,
1433268468723,1141461,view,116631,
1433267776369,285449,view,65273,
1433268093654,387855,view,441270,
1433268452521,336213,view,425924,
1433268375573,712844,transaction,366421,11307.0
1433266834552,517720,view,315543,
1433269104648,1285997,view,449701,
1433268353100,38015,view,300559,
1433268316825,448004,view,117060,
1433268601651,1144390,view,272770,
1433266847018,981046,view,19572,
1433267059873,1262493,view,16279,
1433267737463,346002,view,139335,
1433267624360,1158686,view,269286,
1433268912504,851973,view,354709,
1433266484053,729858,view,135496,
1433268326052,38015,view,220348,
1433270035797,777089,view,221329,
1433268278096,739581,view,218965,
1433267411347,341742,view,247240,
1433268482673,375784,view,70846,
1433266857237,1254716,view,92401,
1433269564504,445881,view,60759,
1433266984166,505321,view,72294,
1433268613467,990517,view,417608,
1433268482556,761704,view,121447,
1433268602975,568146,view,165996,
1433269349569,805204,view,281480,
1433269708179,767241,view,452584,
1433266568195,1137783,view,356740,
1433266674266,286616,view,290475,
1433268034059,1255322,addtocart,338788,
1433268308814,848189,view,357585,
1433270024209,1154210,view,420041,
1433266539358,41623,view,451172,
1433269666635,1104869,view,188991,
1433269553424,196128,view,161203,
1433266632207,1137783,view,216693,
1433266983695,41623,view,107857,
1433268192561,419988,view,277967,
1433267894384,531661,view,95426,
1433269173621,1386924,view,18265,
1433269511833,1095052,view,156501,
1433266983555,1050516,view,273320,
1433269115004,1006126,view,220003,
1433266328667,882161,view,440677,
1433268400307,891689,view,333272,
1433267005795,138131,view,86844,
1433269578801,1223039,view,6936,
1433267023808,1039513,view,62805,
1433270017640,172647,view,139435,
1433267067147,234157,view,252363,
1433266564735,72998,view,280608,
1433267862727,128974,view,119082,
1433268156689,99830,transaction,329443,13767.0
1433269777983,1401947,view,371756,
1433284124061,174707,view,145611,
1433282348614,1226844,view,199697,
1433282157488,64141,view,38568,
1433284814863,196046,addtocart,443030,
1433283010740,514252,view,252851,
1433283046114,409324,view,107195,
1433284147397,392433,view,239020,
1433283473772,1175010,view,299965,
1433281571842,1328852,view,17351,
1433281304818,965701,view,388085,
1433284804615,1163051,view,454771,
1433281246161,1116491,view,454457,
1433283224371,319602,view,70958,
1433283973179,1049419,view,248614,
1433282412560,594006,view,72947,
1433283478812,502287,view,322164,
1433283600145,99830,view,36868,
1433281496108,718367,view,275115,
1433281747323,1355914,transaction,179290,14518.0
1433282642295,1312045,view,23257,
1433283214930,336656,view,466130,
1433281593997,758546,view,458637,
1433283818344,1146386,view,17151,
1433284306461,451972,view,180751,
1433284346973,90496,view,279905,
1433283591320,210641,view,85156,
1433282643272,1139243,view,37029,
1433281500054,840641,view,115946,
1433284259862,837596,view,213279,
1433283355231,877979,view,374234,
1433282858446,862857,view,459085,
1433283484052,975313,view,215774,
1433283484547,1161163,view,127608,
1433284714774,370058,view,218175,
1433283484890,171382,view,447995,
1433282234757,1077949,view,115742,
1433284123431,1302769,view,410615,
1433284201687,1049419,view,248614,
1433282354249,917933,view,242032,
1433284854745,317065,view,258789,
1433282355029,198722,view,496,
1433283894627,1245334,view,85832,
1433284431063,171870,view,19474,
1433282518049,208678,view,445728,
1433283858157,1345062,view,376695,
1433283308654,305946,view,36651,
1433281190513,723092,transaction,273747,13303.0
1433281190460,723092,transaction,406121,13303.0
1433281726207,601085,view,371756,
1433283153763,409324,view,41175,
1433283840339,1328164,view,4982,
1433284088700,462961,view,259285,
1433281145691,180372,view,82539,
1433281315748,213145,view,204057,
1433284795853,1290701,view,303715,
1433283498990,532547,view,450035,
1433284272832,121322,view,186435,
1433283857929,888546,view,249051,
1433281177825,649511,view,74953,
1433281620886,1353300,view,351908,
1433281316894,1321148,view,291283,
1433283954592,979153,view,425186,
1433283310869,1107059,view,382751,
1433283058965,888741,view,206218,
1433283993576,1238075,view,418367,
1433284636228,568682,view,395522,
1433283506439,391065,view,167019,
1433283001156,409324,view,237930,
1433284639222,303466,view,257040,
1433281709130,112912,view,32843,
1433284041212,214347,view,331910,
1433284765470,949454,addtocart,77791,
1433282805570,880126,view,316152,
1433283247023,1161163,view,185122,
1433281647274,1243954,view,94604,
1433283890520,888741,transaction,156767,12559.0
1433283568518,921225,view,18058,
1433283643587,1243350,view,227365,
1433282527083,543815,view,246950,
1433282252346,330142,view,340093,
1433281894946,1135659,view,86587,
1433284427383,10583,view,353515,
1433283248382,949939,view,425575,
1433282039241,988964,view,9391,
1433283364696,186761,view,320494,
1433281890752,286616,view,424484,
1433284378791,1008138,view,377216,
1433282232153,430834,view,64788,
1433283249523,409324,view,264246,
1433281173501,1198620,view,176661,
1433282529196,1347091,view,266078,
1433281888117,1047390,view,300372,
1433281177875,132516,view,433236,
1433281281223,365944,view,409098,
1433284820168,1109779,view,303828,
1433282754084,84842,view,401030,
1433282663459,543815,view,246950,
1433282478667,420842,view,397634,
1433282514229,727536,view,454089,
1433283370516,1107059,view,359990,
1433283761948,466518,view,360306,
1433281381290,616565,view,334476,
1433284416994,850631,view,276156,
1433281635343,121734,view,372913,
1433281381771,483219,view,383520,
1433281568980,362297,view,302053,
1433283192901,915581,view,315513,
1433281883065,1196773,view,312414,
1433283551561,91288,view,32843,
1433281271714,253211,view,261582,
1433281285193,924600,addtocart,312728,
1433282377914,1084658,view,134441,
1433281251193,1349729,view,19008,
1433283193386,194973,view,55925,
1433282032218,286616,view,310907,
1433282032135,42005,view,114354,
1433281236423,541835,view,4498,
1433283616890,957915,view,172894,
1433283255974,681202,view,445351,
1433281617467,888741,addtocart,156767,
1433281872875,325196,view,349274,
1433282067891,919088,view,418636,
1433283116311,84327,view,264774,
1433282027533,411359,view,360825,
1433283751487,1116704,view,194620,
1433282503454,1363059,view,457045,
1433283182852,1184882,view,201921,
1433281540129,702222,view,420697,
1433282111388,552478,view,187991,
1433281868639,213145,view,420033,
1433282151128,1139243,view,122604,
1433281154666,248524,view,287737,
1433284820342,949454,view,86904,
1433281397752,529739,view,375296,
1433283792292,130628,view,31625,
1433283260153,304527,view,428585,
1433282747105,124623,view,297097,
1433283748189,91288,view,10284,
1433284632381,100998,view,36471,
1433284528854,208678,view,306693,
1433284469588,791330,view,166327,
1433283261320,409324,view,458481,
1433281860359,1086349,view,351553,
1433283391703,1161163,view,271930,
1433281404359,1129560,view,392020,
1433281857577,1134701,view,366613,
1433281133658,884563,view,291338,
1433283197129,88841,transaction,37068,8709.0
1433284176565,1245334,view,461761,
1433281406520,176921,view,112589,
1433283393966,1281868,view,39557,
1433283829202,294433,view,386738,
1433282149549,454042,view,104222,
1433282925085,1066435,view,405837,
1433281928779,84327,view,264774,
1433282510670,1268964,view,427696,
1433284153813,1161163,transaction,30024,13402.0
1433282020081,84327,view,264774,
1433282694756,793404,view,369280,
1433281291547,600631,view,91986,
1433283073440,598306,view,2950,
1433283198017,409324,view,300487,
1433281847683,236317,view,261673,
1433284502194,1026589,view,445749,
1433283322999,1161163,view,271930,
1433281418152,248263,view,132740,
1433282569392,825321,transaction,54008,15470.0
1433282238790,1100712,view,380589,
1433282957539,1133219,view,102535,
1433283730935,714654,view,76099,
1433283407494,1107059,view,448274,
1433282699524,1108998,view,339421,
1433282013890,135952,view,248532,
1433282176479,286616,view,20526,
1433283729116,1161163,view,268417,
1433282013718,1161163,view,164121,
1433281833388,554458,view,38873,
1433283167377,1391552,view,277137,
1433284106186,1161163,view,30024,
1433282499787,962763,view,72118,
1433281546870,335583,view,194630,
1433282822889,551960,addtocart,281212,
1433282738518,659769,view,227150,
1433282198953,1103243,view,188117,
1433282773956,423056,view,228318,
1433283415800,163561,view,360258,
1433282010625,555949,view,455745,
1433283416258,1086393,view,166409,
1433283845807,1049419,view,88904,
1433282590718,1249058,view,127926,
1433282476450,84327,view,315571,
1433284647191,86032,view,51152,
1433283722053,447677,view,247755,
1433281592016,1190285,view,401139,
1433284075335,1049419,view,413223,
1433283104366,531661,view,290628,
1433283933371,668282,view,48747,
1433281270903,908861,view,268646,
1433282735314,1183182,view,35317,
1433281595959,121734,view,429657,
1433284279248,1238969,view,138861,
1433281618972,78514,view,37029,
1433282329418,917933,view,402151,
1433281818900,1060735,view,400197,
1433284421836,789211,view,267495,
1433282762746,1178409,view,101714,
1433281438155,329380,view,433394,
1433284602226,591760,view,4720,
1433284408131,121322,view,465951,
1433281816172,788673,view,262322,
1433284486962,1026589,view,438092,
1433283425027,1260444,view,169822,
1433284247857,907471,view,445922,
1433282227100,531661,view,73593,
1433284420659,1250660,view,427470,
1433281814657,618936,view,374698,
1433282933648,604012,addtocart,207098,
1433281220607,1198620,view,176661,
1433282762301,447036,view,276103,
1433282374958,84327,view,315571,
1433284817580,199182,view,314726,
1433282227177,1312803,view,42519,
1433282709303,862857,view,211732,
1433281619197,124623,view,297097,
1433284867563,1325696,view,393134,
1433284408098,1147751,view,26624,
1433281543021,441242,view,140509,
1433284355161,541844,view,305591,
1433283431116,850337,view,30645,
1433283280471,626474,view,169473,
1433282240960,898489,view,356293,
1433283069181,409324,view,445861,
1433283434531,163561,view,400077,
1433281632948,158621,view,448044,
1433281802108,1134701,view,394276,
1433281595453,1180724,view,2992,
1433284506642,572603,view,312959,
1433283437882,586708,view,124093,
1433281251557,1346534,view,182894,
1433283915455,571823,view,68286,
1433281606861,118804,view,128752,
1433281641736,697014,view,81104,
1433283833982,163561,view,299915,
1433284036482,455599,view,313307,
1433284251635,63663,view,42454,
1433281296135,56702,view,203301,
1433281279598,329512,view,437084,
1433281595228,601085,view,323057,
1433283289245,409324,view,39421,
1433282632978,84327,view,199394,
1433283098117,870106,view,121295,
1433281557572,174704,view,143678,
1433283018068,90394,view,205154,
1433283698316,973367,view,179290,
1433282634279,41305,view,451761,
1433284651622,949454,view,253549,
1433283449366,1016205,view,171941,
1433282771062,208678,view,445728,
1433284144120,1375242,view,252101,
1433281134860,618936,view,96680,
1433284575149,1124809,view,427040,
1433281988851,119077,view,322907,
1433284214722,667437,view,76331,
1433283905016,121322,view,128908,
1433282071880,416496,addtocart,126929,
1433283326332,868368,view,161614,
1433283456862,687929,view,247999,
1433281577544,1053721,view,297965,
1433282276640,232042,view,351288,
1433283689021,1243350,view,227365,
1433284525643,735685,view,196519,
1433282125012,84327,view,181689,
1433283824786,121322,view,250908,
1433281769647,1125082,view,79827,
1433282091156,1367513,view,299262,
1433282612734,1243877,view,130519,
1433282484184,1024375,view,246888,
1433284785668,10583,view,302252,
1433281768283,249586,view,55404,
1433284391212,800864,view,385769,
1433282788808,455599,view,361103,
1433281766321,213145,view,290639,
1433281357603,402202,view,354101,
1433283174361,681202,view,358565,
1433281181458,1262727,view,227368,
1433283091090,870106,view,399857,
1433281762302,886233,view,193730,
1433282089487,1373409,view,75482,
1433282089184,365132,view,299915,
1433281485711,649404,view,96489,
1433283568315,332656,view,350629,
1433228893245,702639,view,240054,
1433230042226,1248622,view,328853,
1433237323618,292803,view,116628,
1433227046735,457187,view,148544,
1433243814444,1253187,view,446968,
1433224836449,390730,view,181576,
1433233594956,914395,view,90844,
1433227460170,385299,view,310944,
1433238910126,859400,view,48256,
1433225780713,861734,view,374772,
1433225559152,322464,view,134492,
1433230678943,22190,view,357564,
1433229293778,457187,view,459282,
1433229828837,1064888,view,108659,
1433238584671,848189,view,196177,
1433247881431,35190,view,287771,
1433235416730,869887,addtocart,170267,
1433247179140,13620,view,156546,
1433242896320,835246,view,277490,
1433226917756,1180586,view,99545,
1433247517345,212214,view,141172,
1433231275844,333591,view,370653,
1433234625097,34350,view,251415,
1433227229750,1347317,view,395702,
1433228831403,197381,view,236002,
1433225729739,1027631,view,100049,
1433227171967,451318,view,263735,
1433230668834,262898,view,109493,
1433239974283,1370808,view,155774,
1433226329652,1385455,view,178311,
1433226198567,19411,view,269372,
1433246596876,1007823,view,8653,
1433233285306,680083,view,41685,
1433243386680,1406087,view,261886,
1433248085622,728805,view,319836,
1433225299511,346099,view,398379,
1433231608637,89447,view,127799,
1433234309572,1094960,view,80798,
1433246929117,222614,view,213109,
1433231154858,1086428,view,374092,
1433233238989,940158,view,91273,
1433224970508,1285529,view,373107,
1433239894235,1189038,view,171780,
1433226947359,197552,view,287831,
1433248020929,700629,view,95426,
1433225821095,709998,view,290003,
1433233488783,609419,view,362625,
1433247023638,169835,view,275554,
1433232002630,1134526,view,73593,
1433237121069,1343865,view,278893,
1433231570646,538433,view,379254,
1433231105766,391376,view,82767,
1433228338903,1225227,view,196171,
1433231493894,457187,view,453360,
1433225881443,337328,view,112867,
1433229216818,30654,view,297753,
1433226555327,710795,view,366732,
1433238880006,744723,view,12765,
1433228403171,1393392,view,84467,
1433230174235,259808,view,230257,
1433230052675,457187,view,417071,
1433229024714,355616,view,258849,
1433227404392,971612,view,311303,
1433247685325,477277,view,382127,
1433228418556,456680,view,272537,
1433236603507,712348,view,26574,
1433242709832,127546,view,259669,
1433225604283,333093,view,272770,
1433243596957,1406087,view,261886,
1433244264770,1406087,transaction,261886,17535.0
1433228757306,1279921,view,309778,
1433225810067,1396525,view,224192,
1433245820843,1243584,view,65273,
1433244354616,652473,view,92866,
1433234778638,884919,view,195841,
1433233029412,47681,view,63721,
1433225935618,1292117,view,130091,
1433225913584,1228826,view,232062,
1433239882893,329087,view,62746,
1433227496612,827077,view,271896,
1433227221945,606367,view,224700,
1433236063893,364361,view,159095,
1433248372038,431910,view,278576,
1433247459737,690738,view,318477,
1433237448699,604647,view,393978,
1433225582252,992844,transaction,322078,11666.0
1433229857310,26510,view,186214,
1433234034233,914034,view,8223,
1433229785051,746404,view,384951,
1433231770274,149317,view,348495,
1433226208723,334812,view,201532,
1433247552586,506289,view,204494,
1433244628389,540172,view,236416,
1433231894177,56931,view,94014,
1433234851389,846160,view,382256,
1433239551589,562274,view,426391,
1433233231656,457187,view,300118,
1433224901691,1082829,view,442346,
1433227586998,457187,view,47073,
1433232252715,457187,view,73638,
1433247406330,1132509,view,191803,
1433233333813,457187,view,399728,
1433227463683,341776,view,413990,
1433225292106,782245,view,334307,
1433243992112,831480,view,85307,
1433246108863,182461,view,290095,
1433227798197,1355230,view,105383,
1433233334767,457187,view,106807,
1433233334846,457187,view,344574,
1433247962310,1160316,view,186095,
1433228419408,980257,view,337431,
1433241666446,1069071,view,272187,
1433224994508,532338,view,208460,
1433225639033,871692,view,414605,
1433233224132,457187,view,85737,
1433226237279,1027071,view,20194,
1433227818985,947391,view,443113,
1433242403856,425069,view,140969,
1433243211082,741085,view,91815,
1433232786519,1106361,view,33039,
1433227609468,1178814,view,30058,
1433233341145,457187,view,294952,
1433248318508,35190,view,125265,
1433241340581,992554,view,45819,
1433235451929,905434,view,177856,
1433230688298,199854,view,209118,
1433225624882,470348,view,335641,
1433239649389,562274,view,433596,
1433225523710,463918,view,340062,
1433240634231,873320,view,162641,
1433230110126,125596,view,390712,
1433229228407,457187,view,379093,
1433226249893,781767,view,297022,
1433231786119,780255,view,348942,
1433229620604,457187,view,398933,
1433238797915,848189,view,357585,
1433234715880,1159871,view,56888,
1433232452815,457187,view,138671,
1433231503816,457187,view,284656,
1433246482158,555731,view,298494,
1433225559779,351662,view,151416,
1433231651596,407882,view,317118,
1433241514060,171431,view,26634,
1433238248809,635825,view,317930,
1433226781823,1274243,view,89014,
1433227006553,1240838,view,413179,
1433225578519,871692,view,414605,
1433231584869,1050224,view,420631,
1433225857346,592329,view,345473,
1433240724893,1091493,view,62746,
1433225485134,1005711,view,360336,
1433227830617,1111989,view,63092,
1433224840849,1193098,view,101571,
1433241611208,1205353,view,145099,
1433235923968,66542,view,13884,
1433233448420,630292,view,303473,
1433247946454,256958,view,451732,
1433246322929,174331,view,20017,
1433228557856,457187,view,242346,
1433248484381,1154036,view,34326,
1433248171463,1328244,view,124919,
1433228612770,457187,view,142511,
1433233681736,457187,view,278704,
1433227041540,554949,view,315611,
1433227484497,1370883,view,30298,
1433231006463,961692,view,339055,
1433246404315,1174149,view,212884,
1433231039025,887602,view,410894,
1433244264771,1406087,transaction,19269,17535.0
1433238584850,87533,view,158666,
1433231508988,457187,view,230594,
1433232660200,457187,view,344574,
1433244167954,831480,view,379520,
1433225747049,1092589,view,455932,
1433242188096,595655,view,198903,
1433228869158,1359141,view,21750,
1433245566731,968816,view,383858,
1433226668998,52393,view,126782,
1433228506030,456680,view,272537,
1433236746298,712348,view,413870,
1433226375363,600351,view,230431,
1433237435370,604647,view,399069,
1433227963236,100770,view,273406,
1433237045946,1039548,view,372581,
1433232930235,992447,transaction,324670,2821.0
1433226473310,592329,view,416564,
1433233405115,457187,view,261108,
1433226774588,563231,view,227211,
1433227114124,256179,view,21886,
1433238269841,764085,view,146142,
1433233845155,456973,view,285608,
1433237635933,759210,view,260539,
1433229401389,450592,view,362529,
1433243705061,362549,view,61273,
1433228973872,380898,view,218965,
1433237423761,517011,view,249649,
1433229606166,45082,view,125094,
1433231587662,780255,view,422425,
1433229192185,1313020,view,428257,
1433233037749,457187,view,258866,
1433242589166,622216,view,39570,
1433237933904,1086719,view,412905,
1433227094677,1154931,view,350629,
1433236281930,238520,view,170085,
1433228593762,380898,view,232897,
1433226161340,418529,view,1152,
1433226861237,1135429,view,91755,
1433242116531,746449,view,306886,
1433229716630,659012,view,105430,
1433236676318,1406764,view,32751,
1433233073480,1171752,view,315148,
1433243188220,304124,view,464731,
1433239440907,692448,view,239842,
1433239514719,524496,view,313268,
1433240007375,69877,view,101050,
1433231870166,1050224,view,396930,
1433225635337,1329746,view,29015,
1433244479781,579725,view,147336,
1433245304049,12148,addtocart,157438,
1433247592865,856794,view,115844,
1433229738960,1180124,view,343979,
1433225116279,692133,view,102376,
1433238506944,848189,view,357585,
1433225708675,592329,view,247755,
1433228730524,457187,view,219143,
1433231629512,454538,view,354151,
1433243707049,604419,view,175914,
1433243410070,1406087,view,98237,
1433228993803,41623,view,158262,
1433224991711,41623,view,251362,
1433240001752,1370808,view,196279,
1433232866791,287539,view,426189,
1433234368983,295426,view,327150,
1433245417410,1122599,view,55468,
1433229538372,457187,view,439402,
1433227543158,769814,view,219488,
1433229409344,702639,view,94326,
1433247111639,77989,view,335975,
1433226337691,1046610,view,139898,
1433242935504,633204,view,404034,
1433231928230,1243981,view,325557,
1433242621373,594509,view,264604,
1433236178931,1159127,view,335975,
1433225603948,1369591,view,314789,
1433248254618,256958,view,451732,
1433225195424,46159,view,458015,
1433247923221,1160316,view,291285,
1433231624221,89447,view,127799,
1433246313014,174331,view,178451,
1433238883338,661879,view,234198,
1433232343334,218600,view,35763,
1433242986084,1051962,view,4786,
1433244172296,617134,view,205628,
1433230153617,1243981,view,1152,
1433225829808,102735,view,284547,
1433236585953,774003,view,359344,
1433228596674,443943,view,422525,
1433231184694,340454,view,184628,
1433238088266,1133219,view,397602,
1433245386621,633284,addtocart,73282,
1433244908959,1033065,view,219821,
1433246145256,99830,view,345395,
1433231214241,457187,view,67179,
1433238793753,246117,view,106946,
1433231991324,457187,view,138731,
1433245574463,547275,view,229219,
1433237349805,1349275,addtocart,453646,
1433225611287,585812,view,71582,
1433237393770,1349275,view,453646,
1433246455782,975925,view,291389,
1433224996599,949379,view,194379,
1433230339960,366752,view,419716,
1433228268649,777504,view,280352,
1433242535803,362926,view,332531,
1433227509919,451318,addtocart,440696,
1433226616250,260877,view,269275,
1433228016601,1002150,view,143856,
1433227009212,830730,view,198996,
1433231865221,992447,view,324670,
1433244462556,755585,view,3567,
1433226377281,422358,view,125809,
1433227414010,451318,addtocart,377684,
1433226703386,285650,view,270120,
1433246692996,1071194,view,393744,
1433228455478,580567,view,496,
1433232356189,175040,view,31257,
1433224940190,657658,view,374092,
1433230457187,1276908,view,144140,
1433227007263,1146306,view,25266,
1433230503336,1243981,view,257245,
1433227950815,1069078,view,363402,
1433235816631,66542,view,22737,
1433232653209,1146085,view,49647,
1433233241910,609419,view,225593,
1433242909493,425069,transaction,25688,5313.0
1433225040395,139736,view,425651,
1433226194409,41623,addtocart,216556,
1433226235581,745474,view,131961,
1433231677255,56931,view,159642,
1433248828676,872277,view,118199,
1433254656091,44938,view,463238,
1433254605730,743718,view,218044,
1433250572664,487292,view,410393,
1433257027457,1185283,view,208752,
1433252763394,927915,view,134415,
1433253595129,1263853,view,356048,
1433252741791,150704,view,366070,
1433256607156,804614,view,102969,
1433255718528,1228047,view,350819,
1433257337210,691766,view,163689,
1433254527481,1402104,view,397755,
1433249499860,256367,view,248679,
1433256473920,1165569,view,116576,
1433250774141,787147,view,455887,
1433257212893,164293,view,310240,
1433255957758,245479,view,47324,
1433255232682,928104,view,201600,
1433249146551,166258,view,402455,
1433254789277,1284752,view,102139,
1433253838472,666607,view,30955,
1433256544532,1314721,view,319192,
1433253785012,953978,view,49810,
1433257042384,333367,view,253256,
1433257033082,1261134,view,452269,
1433253633833,917504,view,332932,
1433255828366,1205041,view,290999,
1433252072846,858361,view,277556,
1433256060688,369065,view,252655,
1433257576700,238744,view,397160,
1433250681172,689716,view,203759,
1433253895274,178646,view,148000,
1433253307963,385720,view,422316,
1433256179205,122832,addtocart,202825,
1433255791573,1314721,view,1491,
1433248677425,1210904,view,398756,
1433252048765,768032,view,113537,
1433255224334,957692,view,331013,
1433254192762,1383684,view,431960,
1433257397756,1106367,view,184199,
1433253364566,1344632,view,122456,
1433255589307,1046254,view,394712,
1433253002282,660489,view,435844,
1433250170450,1133219,view,230918,
1433255999779,1118788,view,101342,
1433250278194,1122306,view,7943,
1433255828791,369065,view,289844,
1433256704039,518981,view,276494,
1433252205469,1091478,view,89438,
1433252213620,400158,addtocart,160272,
1433249336779,17504,view,101288,
1433255878623,520333,view,305007,
1433251156269,35190,view,443111,
1433257693400,308671,view,124856,
1433255998273,590495,view,335766,
1433252737412,99364,view,330872,
1433251440701,520691,view,98761,
1433255162009,1275691,view,160259,
1433254275460,1359732,view,460553,
1433250163603,1064596,view,221900,
1433253635794,917504,view,100674,
1433256338825,856874,view,242988,
1433252865012,73425,view,90487,
1433251087358,352493,view,196670,
1433256510460,136380,view,239555,
1433251700424,958889,view,419635,
1433256961019,46696,view,270081,
1433257128930,46696,view,230842,
1433256435126,325780,view,421924,
1433251745905,1141554,view,258117,
1433250023220,767764,view,73593,
1433254190709,857113,view,245573,
1433251234883,1228861,view,420238,
1433249982335,1110569,view,153962,
1433256742139,313415,view,16315,
1433256061011,610100,view,273878,
1433257074648,1133219,view,164884,
1433255602185,590310,view,425713,
1433252971447,1114358,view,382417,
1433255860622,232289,view,144761,
1433255032046,948685,view,13016,
1433254305704,35190,view,170315,
